Código;Município;Tipo;Produto;Ano;Valor/Quantidade
2703106;Igaci;Valor da produção;Traíra e trairão;2016;0
2703205;Igreja Nova;Valor da produção;Traíra e trairão;2016;0
2703304;Inhapi;Valor da produção;Traíra e trairão;2016;0
2703403;Jacaré dos Homens;Valor da produção;Traíra e trairão;2016;0
2703502;Jacuípe;Valor da produção;Traíra e trairão;2016;0
2703601;Japaratinga;Valor da produção;Traíra e trairão;2016;0
2703700;Jaramataia;Valor da produção;Traíra e trairão;2016;0
2703759;Jequiá da Praia;Valor da produção;Traíra e trairão;2016;0
2703809;Joaquim Gomes;Valor da produção;Traíra e trairão;2016;0
2703908;Jundiá;Valor da produção;Traíra e trairão;2016;0
2704005;Junqueiro;Valor da produção;Traíra e trairão;2016;0
2704104;Lagoa da Canoa;Valor da produção;Traíra e trairão;2016;0
2704203;Limoeiro de Anadia;Valor da produção;Traíra e trairão;2016;0
2704302;Maceió;Valor da produção;Traíra e trairão;2016;0
2704401;Major Isidoro;Valor da produção;Traíra e trairão;2016;0
2704500;Maragogi;Valor da produção;Traíra e trairão;2016;0
2704609;Maravilha;Valor da produção;Traíra e trairão;2016;0
2704708;Marechal Deodoro;Valor da produção;Traíra e trairão;2016;0
2704807;Maribondo;Valor da produção;Traíra e trairão;2016;0
2704906;Mar Vermelho;Valor da produção;Traíra e trairão;2016;0
2705002;Mata Grande;Valor da produção;Traíra e trairão;2016;0
2705101;Matriz de Camaragibe;Valor da produção;Traíra e trairão;2016;0
2705200;Messias;Valor da produção;Traíra e trairão;2016;0
2705309;Minador do Negrão;Valor da produção;Traíra e trairão;2016;0
2705408;Monteirópolis;Valor da produção;Traíra e trairão;2016;0
2705507;Murici;Valor da produção;Traíra e trairão;2016;0
2705606;Novo Lino;Valor da produção;Traíra e trairão;2016;0
2705705;Olho d'Água das Flores;Valor da produção;Traíra e trairão;2016;0
2705804;Olho d'Água do Casado;Valor da produção;Traíra e trairão;2016;0
2705903;Olho d'Água Grande;Valor da produção;Traíra e trairão;2016;0
2706000;Olivença;Valor da produção;Traíra e trairão;2016;0
2706109;Ouro Branco;Valor da produção;Traíra e trairão;2016;0
2706208;Palestina;Valor da produção;Traíra e trairão;2016;0
2706307;Palmeira dos Índios;Valor da produção;Traíra e trairão;2016;0
2706406;Pão de Açúcar;Valor da produção;Traíra e trairão;2016;0
2706422;Pariconha;Valor da produção;Traíra e trairão;2016;0
2706448;Paripueira;Valor da produção;Traíra e trairão;2016;0
2706505;Passo de Camaragibe;Valor da produção;Traíra e trairão;2016;0
2706604;Paulo Jacinto;Valor da produção;Traíra e trairão;2016;0
2706703;Penedo;Valor da produção;Traíra e trairão;2016;0
2706802;Piaçabuçu;Valor da produção;Traíra e trairão;2016;0
2706901;Pilar;Valor da produção;Traíra e trairão;2016;0
2707008;Pindoba;Valor da produção;Traíra e trairão;2016;0
2707107;Piranhas;Valor da produção;Traíra e trairão;2016;0
2707206;Poço das Trincheiras;Valor da produção;Traíra e trairão;2016;0
2707305;Porto Calvo;Valor da produção;Traíra e trairão;2016;0
2707404;Porto de Pedras;Valor da produção;Traíra e trairão;2016;0
2707503;Porto Real do Colégio;Valor da produção;Traíra e trairão;2016;0
2707602;Quebrangulo;Valor da produção;Traíra e trairão;2016;0
2707701;Rio Largo;Valor da produção;Traíra e trairão;2016;0
2707800;Roteiro;Valor da produção;Traíra e trairão;2016;0
2707909;Santa Luzia do Norte;Valor da produção;Traíra e trairão;2016;0
2708006;Santana do Ipanema;Valor da produção;Traíra e trairão;2016;0
2708105;Santana do Mundaú;Valor da produção;Traíra e trairão;2016;0
2708204;São Brás;Valor da produção;Traíra e trairão;2016;0
2708303;São José da Laje;Valor da produção;Traíra e trairão;2016;6
2708402;São José da Tapera;Valor da produção;Traíra e trairão;2016;0
2708501;São Luís do Quitunde;Valor da produção;Traíra e trairão;2016;0
2708600;São Miguel dos Campos;Valor da produção;Traíra e trairão;2016;0
2708709;São Miguel dos Milagres;Valor da produção;Traíra e trairão;2016;0
2708808;São Sebastião;Valor da produção;Traíra e trairão;2016;0
2708907;Satuba;Valor da produção;Traíra e trairão;2016;0
2708956;Senador Rui Palmeira;Valor da produção;Traíra e trairão;2016;0
2709004;Tanque d'Arca;Valor da produção;Traíra e trairão;2016;0
2709103;Taquarana;Valor da produção;Traíra e trairão;2016;0
2709152;Teotônio Vilela;Valor da produção;Traíra e trairão;2016;0
2709202;Traipu;Valor da produção;Traíra e trairão;2016;0
2709301;União dos Palmares;Valor da produção;Traíra e trairão;2016;63
2709400;Viçosa;Valor da produção;Traíra e trairão;2016;0
2700102;Água Branca;Valor da produção;Traíra e trairão;2017;0
2700201;Anadia;Valor da produção;Traíra e trairão;2017;0
2700300;Arapiraca;Valor da produção;Traíra e trairão;2017;0
2700409;Atalaia;Valor da produção;Traíra e trairão;2017;0
2700508;Barra de Santo Antônio;Valor da produção;Traíra e trairão;2017;0
2700607;Barra de São Miguel;Valor da produção;Traíra e trairão;2017;0
2700706;Batalha;Valor da produção;Traíra e trairão;2017;0
2700805;Belém;Valor da produção;Traíra e trairão;2017;0
2700904;Belo Monte;Valor da produção;Traíra e trairão;2017;0
2701001;Boca da Mata;Valor da produção;Traíra e trairão;2017;120
2701100;Branquinha;Valor da produção;Traíra e trairão;2017;0
2701209;Cacimbinhas;Valor da produção;Traíra e trairão;2017;0
2701308;Cajueiro;Valor da produção;Traíra e trairão;2017;0
2701357;Campestre;Valor da produção;Traíra e trairão;2017;0
2701407;Campo Alegre;Valor da produção;Traíra e trairão;2017;0
2701506;Campo Grande;Valor da produção;Traíra e trairão;2017;0
2701605;Canapi;Valor da produção;Traíra e trairão;2017;0
2701704;Capela;Valor da produção;Traíra e trairão;2017;0
2701803;Carneiros;Valor da produção;Traíra e trairão;2017;0
2701902;Chã Preta;Valor da produção;Traíra e trairão;2017;0
2702009;Coité do Nóia;Valor da produção;Traíra e trairão;2017;0
2702108;Colônia Leopoldina;Valor da produção;Traíra e trairão;2017;0
2702207;Coqueiro Seco;Valor da produção;Traíra e trairão;2017;0
2702306;Coruripe;Valor da produção;Traíra e trairão;2017;0
2702355;Craíbas;Valor da produção;Traíra e trairão;2017;0
2702405;Delmiro Gouveia;Valor da produção;Traíra e trairão;2017;0
2702504;Dois Riachos;Valor da produção;Traíra e trairão;2017;0
2702553;Estrela de Alagoas;Valor da produção;Traíra e trairão;2017;0
2702603;Feira Grande;Valor da produção;Traíra e trairão;2017;0
2702702;Feliz Deserto;Valor da produção;Traíra e trairão;2017;0
2702801;Flexeiras;Valor da produção;Traíra e trairão;2017;0
2702900;Girau do Ponciano;Valor da produção;Traíra e trairão;2017;0
2703007;Ibateguara;Valor da produção;Traíra e trairão;2017;0
2703106;Igaci;Valor da produção;Traíra e trairão;2017;0
2703205;Igreja Nova;Valor da produção;Traíra e trairão;2017;0
2703304;Inhapi;Valor da produção;Traíra e trairão;2017;0
2703403;Jacaré dos Homens;Valor da produção;Traíra e trairão;2017;0
2703502;Jacuípe;Valor da produção;Traíra e trairão;2017;0
2703601;Japaratinga;Valor da produção;Traíra e trairão;2017;0
2703700;Jaramataia;Valor da produção;Traíra e trairão;2017;0
2703759;Jequiá da Praia;Valor da produção;Traíra e trairão;2017;0
2703809;Joaquim Gomes;Valor da produção;Traíra e trairão;2017;0
2703908;Jundiá;Valor da produção;Traíra e trairão;2017;0
2704005;Junqueiro;Valor da produção;Traíra e trairão;2017;0
2704104;Lagoa da Canoa;Valor da produção;Traíra e trairão;2017;0
2704203;Limoeiro de Anadia;Valor da produção;Traíra e trairão;2017;65
2704302;Maceió;Valor da produção;Traíra e trairão;2017;0
2704401;Major Isidoro;Valor da produção;Traíra e trairão;2017;0
2704500;Maragogi;Valor da produção;Traíra e trairão;2017;1
2704609;Maravilha;Valor da produção;Traíra e trairão;2017;0
2704708;Marechal Deodoro;Valor da produção;Traíra e trairão;2017;0
2704807;Maribondo;Valor da produção;Traíra e trairão;2017;0
2704906;Mar Vermelho;Valor da produção;Traíra e trairão;2017;0
2705002;Mata Grande;Valor da produção;Traíra e trairão;2017;0
2705101;Matriz de Camaragibe;Valor da produção;Traíra e trairão;2017;0
2705200;Messias;Valor da produção;Traíra e trairão;2017;0
2705309;Minador do Negrão;Valor da produção;Traíra e trairão;2017;0
2705408;Monteirópolis;Valor da produção;Traíra e trairão;2017;0
2705507;Murici;Valor da produção;Traíra e trairão;2017;0
2705606;Novo Lino;Valor da produção;Traíra e trairão;2017;0
2705705;Olho d'Água das Flores;Valor da produção;Traíra e trairão;2017;3
2705804;Olho d'Água do Casado;Valor da produção;Traíra e trairão;2017;0
2705903;Olho d'Água Grande;Valor da produção;Traíra e trairão;2017;0
2706000;Olivença;Valor da produção;Traíra e trairão;2017;0
2706109;Ouro Branco;Valor da produção;Traíra e trairão;2017;0
2706208;Palestina;Valor da produção;Traíra e trairão;2017;0
2706307;Palmeira dos Índios;Valor da produção;Traíra e trairão;2017;0
2706406;Pão de Açúcar;Valor da produção;Traíra e trairão;2017;0
2706422;Pariconha;Valor da produção;Traíra e trairão;2017;0
2706448;Paripueira;Valor da produção;Traíra e trairão;2017;0
2706505;Passo de Camaragibe;Valor da produção;Traíra e trairão;2017;0
2706604;Paulo Jacinto;Valor da produção;Traíra e trairão;2017;0
2706703;Penedo;Valor da produção;Traíra e trairão;2017;0
2706802;Piaçabuçu;Valor da produção;Traíra e trairão;2017;0
2706901;Pilar;Valor da produção;Traíra e trairão;2017;0
2707008;Pindoba;Valor da produção;Traíra e trairão;2017;0
2707107;Piranhas;Valor da produção;Traíra e trairão;2017;0
2707206;Poço das Trincheiras;Valor da produção;Traíra e trairão;2017;0
2707305;Porto Calvo;Valor da produção;Traíra e trairão;2017;0
2707404;Porto de Pedras;Valor da produção;Traíra e trairão;2017;0
2707503;Porto Real do Colégio;Valor da produção;Traíra e trairão;2017;0
2707602;Quebrangulo;Valor da produção;Traíra e trairão;2017;0
2707701;Rio Largo;Valor da produção;Traíra e trairão;2017;0
2707800;Roteiro;Valor da produção;Traíra e trairão;2017;0
2707909;Santa Luzia do Norte;Valor da produção;Traíra e trairão;2017;0
2708006;Santana do Ipanema;Valor da produção;Traíra e trairão;2017;0
2708105;Santana do Mundaú;Valor da produção;Traíra e trairão;2017;0
2708204;São Brás;Valor da produção;Traíra e trairão;2017;0
2708303;São José da Laje;Valor da produção;Traíra e trairão;2017;0
2708402;São José da Tapera;Valor da produção;Traíra e trairão;2017;0
2708501;São Luís do Quitunde;Valor da produção;Traíra e trairão;2017;0
2708600;São Miguel dos Campos;Valor da produção;Traíra e trairão;2017;0
2708709;São Miguel dos Milagres;Valor da produção;Traíra e trairão;2017;0
2708808;São Sebastião;Valor da produção;Traíra e trairão;2017;0
2708907;Satuba;Valor da produção;Traíra e trairão;2017;0
2708956;Senador Rui Palmeira;Valor da produção;Traíra e trairão;2017;0
2709004;Tanque d'Arca;Valor da produção;Traíra e trairão;2017;0
2709103;Taquarana;Valor da produção;Traíra e trairão;2017;0
2709152;Teotônio Vilela;Valor da produção;Traíra e trairão;2017;0
2709202;Traipu;Valor da produção;Traíra e trairão;2017;0
2709301;União dos Palmares;Valor da produção;Traíra e trairão;2017;0
2709400;Viçosa;Valor da produção;Traíra e trairão;2017;28
2700102;Água Branca;Valor da produção;Traíra e trairão;2018;0
2700201;Anadia;Valor da produção;Traíra e trairão;2018;0
2700300;Arapiraca;Valor da produção;Traíra e trairão;2018;0
2700409;Atalaia;Valor da produção;Traíra e trairão;2018;0
2700508;Barra de Santo Antônio;Valor da produção;Traíra e trairão;2018;0
2700607;Barra de São Miguel;Valor da produção;Traíra e trairão;2018;0
2700706;Batalha;Valor da produção;Traíra e trairão;2018;0
2700805;Belém;Valor da produção;Traíra e trairão;2018;0
2700904;Belo Monte;Valor da produção;Traíra e trairão;2018;0
2701001;Boca da Mata;Valor da produção;Traíra e trairão;2018;180
2701100;Branquinha;Valor da produção;Traíra e trairão;2018;0
2701209;Cacimbinhas;Valor da produção;Traíra e trairão;2018;0
2701308;Cajueiro;Valor da produção;Traíra e trairão;2018;0
2701357;Campestre;Valor da produção;Traíra e trairão;2018;0
2701407;Campo Alegre;Valor da produção;Traíra e trairão;2018;0
2701506;Campo Grande;Valor da produção;Traíra e trairão;2018;0
2701605;Canapi;Valor da produção;Traíra e trairão;2018;0
2701704;Capela;Valor da produção;Traíra e trairão;2018;0
2701803;Carneiros;Valor da produção;Traíra e trairão;2018;0
2701902;Chã Preta;Valor da produção;Traíra e trairão;2018;0
2702009;Coité do Nóia;Valor da produção;Traíra e trairão;2018;0
2702108;Colônia Leopoldina;Valor da produção;Traíra e trairão;2018;0
2702207;Coqueiro Seco;Valor da produção;Traíra e trairão;2018;0
2702306;Coruripe;Valor da produção;Traíra e trairão;2018;0
2702355;Craíbas;Valor da produção;Traíra e trairão;2018;0
2702405;Delmiro Gouveia;Valor da produção;Traíra e trairão;2018;0
2702504;Dois Riachos;Valor da produção;Traíra e trairão;2018;0
2702553;Estrela de Alagoas;Valor da produção;Traíra e trairão;2018;0
2702603;Feira Grande;Valor da produção;Traíra e trairão;2018;0
2702702;Feliz Deserto;Valor da produção;Traíra e trairão;2018;0
2702801;Flexeiras;Valor da produção;Traíra e trairão;2018;0
2702900;Girau do Ponciano;Valor da produção;Traíra e trairão;2018;0
2703007;Ibateguara;Valor da produção;Traíra e trairão;2018;0
2703106;Igaci;Valor da produção;Traíra e trairão;2018;0
2703205;Igreja Nova;Valor da produção;Traíra e trairão;2018;0
2703304;Inhapi;Valor da produção;Traíra e trairão;2018;0
2703403;Jacaré dos Homens;Valor da produção;Traíra e trairão;2018;0
2703502;Jacuípe;Valor da produção;Traíra e trairão;2018;0
2703601;Japaratinga;Valor da produção;Traíra e trairão;2018;0
2703700;Jaramataia;Valor da produção;Traíra e trairão;2018;0
2703759;Jequiá da Praia;Valor da produção;Traíra e trairão;2018;0
2703809;Joaquim Gomes;Valor da produção;Traíra e trairão;2018;0
2703908;Jundiá;Valor da produção;Traíra e trairão;2018;0
2704005;Junqueiro;Valor da produção;Traíra e trairão;2018;0
2704104;Lagoa da Canoa;Valor da produção;Traíra e trairão;2018;0
2704203;Limoeiro de Anadia;Valor da produção;Traíra e trairão;2018;65
2704302;Maceió;Valor da produção;Traíra e trairão;2018;0
2704401;Major Isidoro;Valor da produção;Traíra e trairão;2018;0
2704500;Maragogi;Valor da produção;Traíra e trairão;2018;1
2704609;Maravilha;Valor da produção;Traíra e trairão;2018;0
2704708;Marechal Deodoro;Valor da produção;Traíra e trairão;2018;0
2704807;Maribondo;Valor da produção;Traíra e trairão;2018;0
2704906;Mar Vermelho;Valor da produção;Traíra e trairão;2018;0
2705002;Mata Grande;Valor da produção;Traíra e trairão;2018;0
2705101;Matriz de Camaragibe;Valor da produção;Traíra e trairão;2018;0
2705200;Messias;Valor da produção;Traíra e trairão;2018;0
2705309;Minador do Negrão;Valor da produção;Traíra e trairão;2018;0
2705408;Monteirópolis;Valor da produção;Traíra e trairão;2018;0
2705507;Murici;Valor da produção;Traíra e trairão;2018;0
2705606;Novo Lino;Valor da produção;Traíra e trairão;2018;0
2705705;Olho d'Água das Flores;Valor da produção;Traíra e trairão;2018;3
2705804;Olho d'Água do Casado;Valor da produção;Traíra e trairão;2018;0
2705903;Olho d'Água Grande;Valor da produção;Traíra e trairão;2018;0
2706000;Olivença;Valor da produção;Traíra e trairão;2018;0
2706109;Ouro Branco;Valor da produção;Traíra e trairão;2018;0
2706208;Palestina;Valor da produção;Traíra e trairão;2018;0
2706307;Palmeira dos Índios;Valor da produção;Traíra e trairão;2018;0
2706406;Pão de Açúcar;Valor da produção;Traíra e trairão;2018;0
2706422;Pariconha;Valor da produção;Traíra e trairão;2018;0
2706448;Paripueira;Valor da produção;Traíra e trairão;2018;0
2706505;Passo de Camaragibe;Valor da produção;Traíra e trairão;2018;0
2706604;Paulo Jacinto;Valor da produção;Traíra e trairão;2018;0
2706703;Penedo;Valor da produção;Traíra e trairão;2018;0
2706802;Piaçabuçu;Valor da produção;Traíra e trairão;2018;0
2706901;Pilar;Valor da produção;Traíra e trairão;2018;0
2707008;Pindoba;Valor da produção;Traíra e trairão;2018;0
